tradeTime,price,livingRoom,drawingRoom,bathRoom,floor
2012-07-15,7.757013677986937e+123,4.2735042735042734e+23,4.2735042735042734e+23,4.2735042735042734e+23,4.2735042735042734e+23
2012-07-16,1.4144818468793686e+73,7407407407407.4,7407407407407.4,7407407407407.4,7407407407407.4
2012-07-17,2.558801393680092e+43,12345679.0,12345679.0,12345679.0,12345679.0
2012-07-18,1.9853529910294432e+58,9259259259.25,9259259259.25,9259259259.25,9259259259.25
2012-07-19,3.161522989034865e+38,1388888.875,1388888.875,1388888.875,1388888.875
2012-07-20,3.5375504406192697e+28,18518.5,18518.5,18518.5,18518.5
2012-07-21,1.6093526755143088e+73,7407407407407.4,7407407407407.4,7407407407407.4,7407407407407.4
2012-07-22,1.876273741027702e+58,9259259259.25,9259259259.25,9259259259.25,9259259259.25
2012-07-23,2.7978395165386478e+53,1010101010.0909091,1010101010.0909091,1010101010.0909091,1010101010.0909091
2012-07-24,4.166700889042294e+24,18518.5,18518.5,18518.5,18518.5
2012-07-25,7.425677924602264e+23,2222.2,2222.2,2222.2,2222.2
2012-07-26,7.976314870639608e+18,277.75,277.75,277.75,277.75
2012-07-27,2.661282665241452e+58,9259259259.25,9259259259.25,9259259259.25,9259259259.25
2012-07-28,2.6758077336905044e+43,12345679.0,12345679.0,12345679.0,12345679.0
2012-07-29,2.3299602554557073e+83,653594771241830.1,653594771241830.1,653594771241830.1,653594771241830.1
2012-07-30,2.3367122540793173e+63,85470085470.07692,85470085470.07692,85470085470.07692,85470085470.07692
2012-07-31,4.958464468893676e+33,158730.14285714287,158730.14285714287,158730.14285714287,158730.14285714287
2012-08-01,109744580684054.33,37.0,37.0,37.0,37.0
2012-08-02,3.639457760553646e+33,158730.14285714287,158730.14285714287,158730.14285714287,158730.14285714287
2012-08-03,3.288887474796048e+33,158730.14285714287,158730.14285714287,158730.14285714287,158730.14285714287
2012-08-04,2.294331114599083e+78,69444444444444.44,69444444444444.44,69444444444444.44,69444444444444.44
2012-08-05,1.9136882910264684e+58,9259259259.25,9259259259.25,9259259259.25,9259259259.25
2012-08-06,2.517204314786647e+53,1010101010.0909091,1010101010.0909091,1010101010.0909091,1010101010.0909091
2012-08-07,61277811212433.664,37.0,37.0,37.0,37.0
2012-08-08,4.1667114171926054e+42,12345679.0,12345679.0,12345679.0,12345679.0
2012-08-09,4.091040114795632e+33,158730.14285714287,158730.14285714287,158730.14285714287,158730.14285714287
2012-08-10,2.2716582416927146e+38,1388888.875,1388888.875,1388888.875,1388888.875
2012-08-11,2.9297339221909125e+48,111111111.1,111111111.1,111111111.1,111111111.1
2012-08-12,1.716767453918802e+78,69444444444444.44,69444444444444.44,69444444444444.44,69444444444444.44
2012-08-13,119617684113169.0,37.0,37.0,37.0,37.0
2012-08-14,1.6342340951305875e+68,793650793650.7858,793650793650.7858,793650793650.7858,793650793650.7858
2012-08-15,4.971219675437538e+28,18518.5,18518.5,18518.5,18518.5
2012-08-16,2.810837891499192e+43,12345679.0,12345679.0,12345679.0,12345679.0
2012-08-17,2.9080231316258526e+38,1388888.875,1388888.875,1388888.875,1388888.875
2012-08-18,1.3726826075917556e+73,7407407407407.4,7407407407407.4,7407407407407.4,7407407407407.4
2012-08-19,1.6141375308664702e+78,69444444444444.44,69444444444444.44,69444444444444.44,69444444444444.44
2012-08-20,2.743604034376453e+58,9259259259.25,9259259259.25,9259259259.25,9259259259.25
2012-08-21,3.008891421896363e+33,158730.14285714287,158730.14285714287,158730.14285714287,158730.14285714287
2012-08-22,4.114040940370663e+33,158730.14285714287,158730.14285714287,158730.14285714287,158730.14285714287
2012-08-23,8.053160651603341e+38,1388888.875,1388888.875,1388888.875,1388888.875
2012-08-24,6.315459690484168e+23,2222.2,2222.2,2222.2,2222.2
2012-08-25,2.464575142052657e+53,1010101010.0909091,1010101010.0909091,1010101010.0909091,1010101010.0909091
2012-08-26,9.648883568953412e+122,4.4444444444444445e+22,4.4444444444444445e+22,4.4444444444444445e+22,4.4444444444444445e+22
2012-08-27,1.3752033894918085e+78,69444444444444.44,69444444444444.44,69444444444444.44,69444444444444.44
2012-08-28,2.700572622021821e+53,1010101010.0909091,1010101010.0909091,1010101010.0909091,1010101010.0909091
2012-08-29,2.3256228023101923e+48,111111111.1,111111111.1,111111111.1,111111111.1
2012-08-30,2.303683778504611e+58,9259259259.25,9259259259.25,9259259259.25,9259259259.25
2012-08-31,5.474703378861522e+28,18518.5,18518.5,18518.5,18518.5
2012-09-01,2.1478333482810026e+48,111111111.1,111111111.1,111111111.1,111111111.1
2012-09-02,3.175107334435253e+58,9259259259.25,9259259259.25,9259259259.25,9259259259.25
2012-09-03,3.0144086542106574e+38,1388888.875,1388888.875,1388888.875,1388888.875
2012-09-04,6.459832508244434e+24,2222.2,2222.2,2222.2,2222.2
2012-09-05,7.342656046578585e+23,2222.2,2222.2,2222.2,2222.2
2012-09-06,1.698521017659636e+58,9259259259.25,9259259259.25,9259259259.25,9259259259.25
2012-09-07,4.8874727345253296e+23,2222.2,2222.2,2222.2,2222.2
2012-09-08,1.4643320715036392e+78,69444444444444.44,69444444444444.44,69444444444444.44,69444444444444.44
2012-09-09,1.0865590242224422e+108,5.0505050505050505e+19,5.0505050505050505e+19,5.0505050505050505e+19,5.0505050505050505e+19
2012-09-10,2.977640206306483e+48,111111111.1,111111111.1,111111111.1,111111111.1
2012-09-11,4.017910927804292e+38,1388888.875,1388888.875,1388888.875,1388888.875
2012-09-12,3.948163791544704e+38,1388888.875,1388888.875,1388888.875,1388888.875
2012-09-13,2.8624473893683106e+58,9259259259.25,9259259259.25,9259259259.25,9259259259.25
2012-09-14,6.763658326274966e+23,2222.2,2222.2,2222.2,2222.2
2012-09-15,7.281656610330126e+23,2222.2,2222.2,2222.2,2222.2
2012-09-16,1.1490554288082271e+113,4.8309178743961354e+20,4.8309178743961354e+20,4.8309178743961354e+20,4.8309178743961354e+20
2012-09-17,2.75103369477037e+43,12345679.0,12345679.0,12345679.0,12345679.0
2012-09-18,2.732658870307466e+38,1388888.875,1388888.875,1388888.875,1388888.875
2012-09-19,2.858534140373192e+38,1388888.875,1388888.875,1388888.875,1388888.875
2012-09-20,6.347470916757752e+23,2222.2,2222.2,2222.2,2222.2
2012-09-21,112317659048381.0,37.0,37.0,37.0,37.0
2012-09-22,1.722328813297363e+63,85470085470.07692,85470085470.07692,85470085470.07692,85470085470.07692
2012-09-23,1.3125459701547488e+83,653594771241830.1,653594771241830.1,653594771241830.1,653594771241830.1
2012-09-24,2.9821664027964424e+38,1388888.875,1388888.875,1388888.875,1388888.875
2012-09-25,6.080226245640738e+28,18518.5,18518.5,18518.5,18518.5
2012-09-26,2.754171568056813e+43,12345679.0,12345679.0,12345679.0,12345679.0
2012-09-27,7.868670918653649e+23,2222.2,2222.2,2222.2,2222.2
2012-09-28,3.5529320849038934e+43,12345679.0,12345679.0,12345679.0,12345679.0
2012-09-29,2.1585650066117833e+53,1010101010.0909091,1010101010.0909091,1010101010.0909091,1010101010.0909091
2012-09-30,5.374120588442733e+18,277.75,277.75,277.75,277.75
2012-10-01,30937.0,1.0,1.0,1.0,1.0
2012-10-02,4.919820640966829e+18,277.75,277.75,277.75,277.75
2012-10-03,3.6618739228279476e+23,2222.2,2222.2,2222.2,2222.2
2012-10-04,4.616896027629917e+33,158730.14285714287,158730.14285714287,158730.14285714287,158730.14285714287
2012-10-05,2.1292107357032393e+53,1010101010.0909091,1010101010.0909091,1010101010.0909091,1010101010.0909091
2012-10-06,2.7300311867127174e+38,1388888.875,1388888.875,1388888.875,1388888.875
2012-10-07,1.246944778088888e+68,793650793650.7858,793650793650.7858,793650793650.7858,793650793650.7858
2012-10-08,3.926883723718822e+28,18518.5,18518.5,18518.5,18518.5
2012-10-09,3.0052518258809477e+43,12345679.0,12345679.0,12345679.0,12345679.0
2012-10-10,4.86920471051054e+28,18518.5,18518.5,18518.5,18518.5
2012-10-11,7.025843948614481e+18,277.75,277.75,277.75,277.75
2012-10-12,4.008906579145677e+38,1388888.875,1388888.875,1388888.875,1388888.875
2012-10-13,7.87049354497657e+122,4.4444444444444445e+22,4.4444444444444445e+22,4.4444444444444445e+22,4.4444444444444445e+22
2012-10-14,1.2642755514544968e+113,4.8309178743961354e+20,4.8309178743961354e+20,4.8309178743961354e+20,4.8309178743961354e+20
2012-10-15,1.4466389108128767e+78,69444444444444.44,69444444444444.44,69444444444444.44,69444444444444.44
2012-10-16,4.771181373347661e+33,158730.14285714287,158730.14285714287,158730.14285714287,158730.14285714287
2012-10-17,1.4221465720476895e+78,69444444444444.44,69444444444444.44,69444444444444.44,69444444444444.44
2012-10-18,2.462470195908103e+43,12345679.0,12345679.0,12345679.0,12345679.0
2012-10-19,1.9777735826993123e+58,9259259259.25,9259259259.25,9259259259.25,9259259259.25
2012-10-20,1.2998817822783012e+113,4.8309178743961354e+20,4.8309178743961354e+20,4.8309178743961354e+20,4.8309178743961354e+20
2012-10-21,1.1149646277384966e+103,5.291005291005292e+18,5.291005291005292e+18,5.291005291005292e+18,5.291005291005292e+18
2012-10-22,2.4165329802614237e+48,111111111.1,111111111.1,111111111.1,111111111.1
2012-10-23,3.317370514825914e+43,12345679.0,12345679.0,12345679.0,12345679.0
2012-10-24,3.7784533345397836e+23,2222.2,2222.2,2222.2,2222.2
2012-10-25,5.484887407162923e+28,18518.5,18518.5,18518.5,18518.5
2012-10-26,4.103550247274687e+28,18518.5,18518.5,18518.5,18518.5
2012-10-27,8.866184231374492e+112,4.8309178743961354e+20,4.8309178743961354e+20,4.8309178743961354e+20,4.8309178743961354e+20
2012-10-28,1.1529174156276212e+98,5.555555555555555e+17,5.555555555555555e+17,5.555555555555555e+17,5.555555555555555e+17
2012-10-29,2.2305594061651015e+69,7407407407407.4,7407407407407.4,7407407407407.4,7407407407407.4
2012-10-30,2.9053941620229384e+53,1010101010.0909091,1010101010.0909091,1010101010.0909091,1010101010.0909091
2012-10-31,2.22183976484323e+53,1010101010.0909091,1010101010.0909091,1010101010.0909091,1010101010.0909091
2012-11-01,4.110163954154816e+38,1388888.875,1388888.875,1388888.875,1388888.875
2012-11-02,1.0434199234057355e+29,18518.5,18518.5,18518.5,18518.5
2012-11-03,2.3914294962438333e+48,111111111.1,111111111.1,111111111.1,111111111.1
2012-11-04,1.0836245995864294e+88,6172839506172839.0,6172839506172839.0,6172839506172839.0,6172839506172839.0
2012-11-05,6.610633346579628e+23,2222.2,2222.2,2222.2,2222.2
2012-11-06,2.1311195820692218e+53,1010101010.0909091,1010101010.0909091,1010101010.0909091,1010101010.0909091
2012-11-07,6.130856556662866e+23,2222.2,2222.2,2222.2,2222.2
2012-11-08,6.665656234709663e+23,2222.2,2222.2,2222.2,2222.2
2012-11-09,3.381371160352825e+43,12345679.0,12345679.0,12345679.0,12345679.0
2012-11-10,1.928558447915179e+63,85470085470.07692,85470085470.07692,85470085470.07692,85470085470.07692
2012-11-11,8.035645493511827e+132,4.1152263374485596e+24,4.1152263374485596e+24,4.1152263374485596e+24,4.1152263374485596e+24
2012-11-12,3.9234845248102453e+33,158730.14285714287,158730.14285714287,158730.14285714287,158730.14285714287
2012-11-13,2.1056312264507545e+48,111111111.1,111111111.1,111111111.1,111111111.1
2012-11-14,9.348060828813883e+18,277.75,277.75,277.75,277.75
2012-11-15,2.710148671495914e+43,12345679.0,12345679.0,12345679.0,12345679.0
2012-11-16,4.9254545967973664e+23,2222.2,2222.2,2222.2,2222.2
2012-11-17,9.705323131463015e+112,4.8309178743961354e+20,4.8309178743961354e+20,4.8309178743961354e+20,4.8309178743961354e+20
2012-11-18,9.157934301413867e+137,3.968253968253968e+25,3.968253968253968e+25,3.968253968253968e+25,3.968253968253968e+25
2012-11-19,1.7553474769071222e+73,7407407407407.4,7407407407407.4,7407407407407.4,7407407407407.4
2012-11-20,1.508183431873968e+88,6172839506172839.0,6172839506172839.0,6172839506172839.0,6172839506172839.0
2012-11-21,7.551582038300781e+18,277.75,277.75,277.75,277.75
2012-11-22,1.061751024974486e+93,5.8479532163742696e+16,5.8479532163742696e+16,5.8479532163742696e+16,5.8479532163742696e+16
2012-11-23,1.3226219522184089e+73,7407407407407.4,7407407407407.4,7407407407407.4,7407407407407.4
2012-11-24,1.0325117642272103e+108,5.0505050505050505e+19,5.0505050505050505e+19,5.0505050505050505e+19,5.0505050505050505e+19
2012-11-25,8.328658520964264e+172,3.1746031746031742e+32,3.1746031746031742e+32,3.1746031746031742e+32,3.1746031746031742e+32
2012-11-26,2.5745204385239025e+58,9259259259.25,9259259259.25,9259259259.25,9259259259.25
2012-11-27,1.9570258433881793e+63,85470085470.07692,85470085470.07692,85470085470.07692,85470085470.07692
2012-11-28,1.8293303540067773e+78,69444444444444.44,69444444444444.44,69444444444444.44,69444444444444.44
2012-11-29,3.0549231725876146e+43,12345679.0,12345679.0,12345679.0,12345679.0
2012-11-30,1.3506368267815013e+117,4.6296296296296297e+21,4.6296296296296297e+21,4.6296296296296297e+21,4.6296296296296297e+21
2012-12-01,1.0090650786975823e+103,5.291005291005292e+18,5.291005291005292e+18,5.291005291005292e+18,5.291005291005292e+18
2012-12-02,8.681942701099087e+132,4.1152263374485596e+24,4.1152263374485596e+24,4.1152263374485596e+24,4.1152263374485596e+24
2012-12-03,1.8382022120243022e+78,69444444444444.44,69444444444444.44,69444444444444.44,69444444444444.44
2012-12-04,2.604131848400513e+48,111111111.1,111111111.1,111111111.1,111111111.1
2012-12-05,2.3108455101862936e+53,1010101010.0909091,1010101010.0909091,1010101010.0909091,1010101010.0909091
2012-12-06,2.2107867379238723e+63,85470085470.07692,85470085470.07692,85470085470.07692,85470085470.07692
2012-12-07,4.236048152450473e+28,18518.5,18518.5,18518.5,18518.5
2012-12-08,1.270012615181935e+88,6172839506172839.0,6172839506172839.0,6172839506172839.0,6172839506172839.0
2012-12-09,1.0146030856946454e+133,4.1152263374485596e+24,4.1152263374485596e+24,4.1152263374485596e+24,4.1152263374485596e+24
2012-12-10,9.904274626549929e+117,4.6296296296296297e+21,4.6296296296296297e+21,4.6296296296296297e+21,4.6296296296296297e+21
2012-12-11,3.071199271179969e+58,9259259259.25,9259259259.25,9259259259.25,9259259259.25
2012-12-12,2.4907353043693235e+48,111111111.1,111111111.1,111111111.1,111111111.1
2012-12-13,3.2800375634543465e+33,158730.14285714287,158730.14285714287,158730.14285714287,158730.14285714287
2012-12-14,4.201893530718808e+28,18518.5,18518.5,18518.5,18518.5
2012-12-15,1.1678570754928818e+128,4.2735042735042734e+23,4.2735042735042734e+23,4.2735042735042734e+23,4.2735042735042734e+23
2012-12-16,7.816930415087292e+172,3.1746031746031742e+32,3.1746031746031742e+32,3.1746031746031742e+32,3.1746031746031742e+32
2012-12-17,2.116659132487514e+83,653594771241830.1,653594771241830.1,653594771241830.1,653594771241830.1
2012-12-18,3.228330904035833e+63,85470085470.07692,85470085470.07692,85470085470.07692,85470085470.07692
2012-12-19,4.949715483894622e+28,18518.5,18518.5,18518.5,18518.5
2012-12-20,5.059289202882415e+38,1388888.875,1388888.875,1388888.875,1388888.875
2012-12-21,4.099246795544789e+28,18518.5,18518.5,18518.5,18518.5
2012-12-22,2.264823968878662e+73,7407407407407.4,7407407407407.4,7407407407407.4,7407407407407.4
2012-12-23,9.396882122551546e+137,3.968253968253968e+25,3.968253968253968e+25,3.968253968253968e+25,3.968253968253968e+25
2012-12-24,1.5687777877673272e+58,9259259259.25,9259259259.25,9259259259.25,9259259259.25
2012-12-25,1.6655461760333197e+83,653594771241830.1,653594771241830.1,653594771241830.1,653594771241830.1
2012-12-26,2.599821567486502e+72,7407407407407.4,7407407407407.4,7407407407407.4,7407407407407.4
2012-12-27,1.2772279009132823e+73,7407407407407.4,7407407407407.4,7407407407407.4,7407407407407.4
2012-12-28,1.738889795599696e+73,7407407407407.4,7407407407407.4,7407407407407.4,7407407407407.4
2012-12-29,1.1748799740432402e+113,4.8309178743961354e+20,4.8309178743961354e+20,4.8309178743961354e+20,4.8309178743961354e+20
2012-12-30,1.3887090805921492e+113,4.8309178743961354e+20,4.8309178743961354e+20,4.8309178743961354e+20,4.8309178743961354e+20
2012-12-31,1.475739450174046e+88,6172839506172839.0,6172839506172839.0,6172839506172839.0,6172839506172839.0
2013-01-01,2.930260537127481e+43,12345679.0,12345679.0,12345679.0,12345679.0
2013-01-02,2.2484430724263546e+68,793650793650.7858,793650793650.7858,793650793650.7858,793650793650.7858
2013-01-03,1.0422438558492522e+88,6172839506172839.0,6172839506172839.0,6172839506172839.0,6172839506172839.0
2013-01-04,6.062100373940473e+28,18518.5,18518.5,18518.5,18518.5
2013-01-05,1.4022143129793286e+73,7407407407407.4,7407407407407.4,7407407407407.4,7407407407407.4
2013-01-06,1.8668928989212837e+78,69444444444444.44,69444444444444.44,69444444444444.44,69444444444444.44
2013-01-07,1.7017350045710956e+68,793650793650.7858,793650793650.7858,793650793650.7858,793650793650.7858
2013-01-08,2.0701544029171957e+73,7407407407407.4,7407407407407.4,7407407407407.4,7407407407407.4
2013-01-09,3.645638716047519e+33,158730.14285714287,158730.14285714287,158730.14285714287,158730.14285714287
2013-01-10,3.463172869260106e+38,1388888.875,1388888.875,1388888.875,1388888.875
2013-01-11,2.4782189558010304e+53,1010101010.0909091,1010101010.0909091,1010101010.0909091,1010101010.0909091
2013-01-12,1.9716502338269695e+108,5.0505050505050505e+19,5.0505050505050505e+19,5.0505050505050505e+19,5.0505050505050505e+19
2013-01-13,8.176830825002279e+182,3.0030030030030033e+34,3.0030030030030033e+34,3.0030030030030033e+34,3.0030030030030033e+34
2013-01-14,1.8418691348387635e+63,85470085470.07692,85470085470.07692,85470085470.07692,85470085470.07692
2013-01-15,2.0484457480588167e+68,793650793650.7858,793650793650.7858,793650793650.7858,793650793650.7858
2013-01-16,1.8775589795603948e+59,85470085470.07692,85470085470.07692,85470085470.07692,85470085470.07692
2013-01-17,3.739057669181641e+38,1388888.875,1388888.875,1388888.875,1388888.875
2013-01-18,1.6982568487423656e+63,85470085470.07692,85470085470.07692,85470085470.07692,85470085470.07692
2013-01-19,1.5048265435214232e+73,7407407407407.4,7407407407407.4,7407407407407.4,7407407407407.4
2013-01-20,1.3219199339458493e+103,5.291005291005292e+18,5.291005291005292e+18,5.291005291005292e+18,5.291005291005292e+18
2013-01-21,3.059739469161013e+48,111111111.1,111111111.1,111111111.1,111111111.1
2013-01-22,2.922831156389294e+48,111111111.1,111111111.1,111111111.1,111111111.1
2013-01-23,2.7657499122733843e+53,1010101010.0909091,1010101010.0909091,1010101010.0909091,1010101010.0909091
2013-01-24,1.9048937747598618e+33,158730.14285714287,158730.14285714287,158730.14285714287,158730.14285714287
2013-01-25,2.777034154783531e+53,1010101010.0909091,1010101010.0909091,1010101010.0909091,1010101010.0909091
2013-01-26,2.000423677577542e+73,7407407407407.4,7407407407407.4,7407407407407.4,7407407407407.4
2013-01-27,1.0110133726072977e+138,3.968253968253968e+25,3.968253968253968e+25,3.968253968253968e+25,3.968253968253968e+25
2013-01-28,1.85541780285883e+73,7407407407407.4,7407407407407.4,7407407407407.4,7407407407407.4
2013-01-29,1.979111789458053e+58,9259259259.25,9259259259.25,9259259259.25,9259259259.25
2013-01-30,4.7143240561021346e+33,158730.14285714287,158730.14285714287,158730.14285714287,158730.14285714287
2013-01-31,5.400635700419007e+33,158730.14285714287,158730.14285714287,158730.14285714287,158730.14285714287
2013-02-01,5.92603063712076e+43,12345679.0,12345679.0,12345679.0,12345679.0
2013-02-02,1.5339495956404416e+73,7407407407407.4,7407407407407.4,7407407407407.4,7407407407407.4
2013-02-03,2.333483947193404e+61,85470085470.07692,85470085470.07692,85470085470.07692,85470085470.07692
2013-02-04,2.548632040239021e+48,111111111.1,111111111.1,111111111.1,111111111.1
2013-02-05,116174429850307.0,37.0,37.0,37.0,37.0
2013-02-06,1994759734.5,5.5,5.5,5.5,5.5
2013-02-07,1570877327.5,5.5,5.5,5.5,5.5
2013-02-16,52437.0,1.0,1.0,1.0,1.0
2013-02-17,6.444732367130375e+28,18518.5,18518.5,18518.5,18518.5
2013-02-18,4.421778214820706e+33,158730.14285714287,158730.14285714287,158730.14285714287,158730.14285714287
2013-02-19,3.638400896781194e+53,1010101010.0909091,1010101010.0909091,1010101010.0909091,1010101010.0909091
2013-02-20,1.328636753259903e+48,111111111.1,111111111.1,111111111.1,111111111.1
2013-02-21,3.34177750111642e+58,9259259259.25,9259259259.25,9259259259.25,9259259259.25
2013-02-22,2.729622318346143e+48,111111111.1,111111111.1,111111111.1,111111111.1
2013-02-23,1.2588298891982547e+103,5.291005291005292e+18,5.291005291005292e+18,5.291005291005292e+18,5.291005291005292e+18
2013-02-24,1.06020313557915e+153,3.5842293906810035e+28,3.5842293906810035e+28,3.5842293906810035e+28,3.5842293906810035e+28
2013-02-25,1.5532207501470618e+98,5.555555555555555e+17,5.555555555555555e+17,5.555555555555555e+17,5.555555555555555e+17
2013-02-26,1.5162967246333749e+88,6172839506172839.0,6172839506172839.0,6172839506172839.0,6172839506172839.0
2013-02-27,1.2946842442014418e+73,7407407407407.4,7407407407407.4,7407407407407.4,7407407407407.4
2013-02-28,1.4761275635683574e+88,6172839506172839.0,6172839506172839.0,6172839506172839.0,6172839506172839.0
2013-03-01,2.8000188503376876e+58,9259259259.25,9259259259.25,9259259259.25,9259259259.25
2013-03-02,7.368810546778176e+152,3.5842293906810035e+28,3.5842293906810035e+28,3.5842293906810035e+28,3.5842293906810035e+28
2013-03-03,5.93190611696323e+242,2.267573696145125e+46,2.267573696145125e+46,2.267573696145125e+46,2.267573696145125e+46
